SampleDate,Analyte,Result,Latitude,Longitude,Year
2012/12/4,pH,8.07,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.94,33.6,-118.1,2012
2012/12/4,pH,7.94,33.6,-118.1,2012
2012/12/4,pH,7.93,33.6,-118.1,2012
2012/12/4,pH,7.92,33.6,-118.1,2012
2012/12/4,pH,7.92,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.13,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.08,33.6,-118.1,2012
2012/12/4,pH,8.05,33.6,-118.1,2012
2012/12/4,pH,8.04,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.06,33.6,-118.1,2012
2012/12/4,pH,8.01,33.6,-118.1,2012
2012/12/4,pH,7.96,33.6,-118.1,2012
2012/12/4,pH,7.96,33.6,-118.1,2012
2012/12/4,pH,8.04,33.6,-118.0,2012
2012/12/4,pH,8.04,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.1,33.6,-118.0,2012
2012/12/4,pH,8.09,33.6,-118.0,2012
2012/12/4,pH,8.08,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.07,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.0,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.94,33.6,-118.1,2012
2012/12/4,pH,7.93,33.6,-118.1,2012
2012/12/4,pH,7.92,33.6,-118.1,2012
2012/12/4,pH,7.92,33.6,-118.1,2012
2012/12/4,pH,7.91,33.6,-118.1,2012
2012/12/4,pH,7.9,33.6,-118.1,2012
2012/12/4,pH,7.9,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.09,33.6,-118.1,2012
2012/12/4,pH,8.09,33.6,-118.1,2012
2012/12/4,pH,8.09,33.6,-118.1,2012
2012/12/4,pH,8.09,33.6,-118.1,2012
2012/12/4,pH,8.06,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.13,33.6,-118.1,2012
2012/12/4,pH,8.13,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,7.98,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.13,33.6,-118.1,2012
2012/12/4,pH,8.13,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.03,33.6,-118.1,2012
2012/12/4,pH,7.97,33.6,-118.1,2012
2012/12/4,pH,7.96,33.6,-118.1,2012
2012/12/4,pH,7.97,33.6,-118.1,2012
2012/12/4,pH,7.96,33.6,-118.1,2012
2012/12/4,pH,8.15,34.4,-119.8,2012
2012/12/4,pH,8.23,34.5,-119.8,2012
2012/12/4,pH,7.48,34.4,-119.8,2012
2012/12/4,pH,7.92,35.4,-120.8,2012
2012/12/4,pH,7.98,34.4,-119.9,2012
2012/12/4,pH,7.72,34.4,-119.9,2012
2012/12/4,pH,8.58,34.4,-119.9,2012
2012/12/4,pH,7.46,34.4,-119.9,2012
2012/12/4,pH,8.77,34.4,-119.9,2012
2012/12/4,pH,7.34,34.4,-119.9,2012
2012/12/4,pH,7.72,35.0,-120.6,2012
2012/12/4,pH,7.0,38.5,-121.5,2012
2012/12/4,pH,4.89,36.9,-119.2,2012
2012/12/4,pH,4.81,36.9,-119.1,2012
2012/12/4,pH,7.35,35.5,-120.7,2012
2012/12/4,pH,8.01,35.8,-120.8,2012
2012/12/4,pH,8.11,36.0,-120.9,2012
2012/12/4,pH,7.71,35.9,-120.8,2012
2012/12/4,pH,5.45,36.9,-119.2,2012
2012/12/4,pH,5.72,36.8,-119.4,2012
2012/12/4,pH,7.64,36.8,-121.8,2012
2012/12/4,pH,7.22,35.0,-120.6,2012
2012/12/4,pH,8.34,35.3,-120.8,2012
2012/12/4,pH,8.04,33.6,-117.9,2012
2012/12/4,pH,8.04,33.6,-117.9,2012
2012/12/4,pH,8.04,33.6,-117.9,2012
2012/12/4,pH,8.04,33.6,-117.9,2012
2012/12/4,pH,8.04,33.6,-117.9,2012
2012/12/4,pH,8.04,33.6,-117.9,2012
2012/12/4,pH,8.04,33.6,-117.9,2012
2012/12/4,pH,8.03,33.6,-117.9,2012
2012/12/4,pH,8.03,33.6,-117.9,2012
2012/12/4,pH,7.99,33.6,-117.9,2012
2012/12/4,pH,7.98,33.6,-117.9,2012
2012/12/4,pH,7.98,33.6,-117.9,2012
2012/12/4,pH,7.98,33.6,-117.9,2012
2012/12/4,pH,7.97,33.6,-117.9,2012
2012/12/4,pH,7.9,33.6,-117.9,2012
2012/12/4,pH,7.88,33.6,-117.9,2012
2012/12/4,pH,7.87,33.6,-117.9,2012
2012/12/4,pH,7.87,33.6,-117.9,2012
2012/12/4,pH,7.87,33.6,-117.9,2012
2012/12/4,pH,7.87,33.6,-117.9,2012
2012/12/4,pH,7.86,33.6,-117.9,2012
2012/12/4,pH,7.84,33.6,-117.9,2012
2012/12/4,pH,7.84,33.6,-117.9,2012
2012/12/4,pH,7.8,33.6,-117.9,2012
2012/12/4,pH,7.78,33.6,-117.9,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.03,33.6,-118.0,2012
2012/12/4,pH,7.96,33.6,-118.0,2012
2012/12/4,pH,7.94,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,7.98,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,7.96,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,7.94,33.6,-118.0,2012
2012/12/4,pH,7.93,33.6,-118.0,2012
2012/12/4,pH,7.93,33.6,-118.0,2012
2012/12/4,pH,7.92,33.6,-118.0,2012
2012/12/4,pH,8.13,33.6,-118.0,2012
2012/12/4,pH,8.13,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.09,33.6,-118.0,2012
2012/12/4,pH,8.0,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,7.94,33.6,-118.0,2012
2012/12/4,pH,7.93,33.6,-118.0,2012
2012/12/4,pH,7.91,33.6,-118.0,2012
2012/12/4,pH,7.91,33.6,-118.0,2012
2012/12/4,pH,7.91,33.6,-118.0,2012
2012/12/4,pH,7.91,33.6,-118.0,2012
2012/12/4,pH,8.14,33.5,-118.0,2012
2012/12/4,pH,8.14,33.5,-118.0,2012
2012/12/4,pH,8.14,33.5,-118.0,2012
2012/12/4,pH,8.13,33.5,-118.0,2012
2012/12/4,pH,8.13,33.5,-118.0,2012
2012/12/4,pH,8.08,33.5,-118.0,2012
2012/12/4,pH,8.01,33.5,-118.0,2012
2012/12/4,pH,7.99,33.5,-118.0,2012
2012/12/4,pH,7.98,33.5,-118.0,2012
2012/12/4,pH,7.97,33.5,-118.0,2012
2012/12/4,pH,7.96,33.5,-118.0,2012
2012/12/4,pH,7.96,33.5,-118.0,2012
2012/12/4,pH,7.95,33.5,-118.0,2012
2012/12/4,pH,7.94,33.5,-118.0,2012
2012/12/4,pH,7.94,33.5,-118.0,2012
2012/12/4,pH,7.97,33.5,-118.0,2012
2012/12/4,pH,7.96,33.5,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,7.94,33.6,-118.0,2012
2012/12/4,pH,7.92,33.6,-118.0,2012
2012/12/4,pH,7.9,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,7.93,33.6,-118.0,2012
2012/12/4,pH,7.93,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.04,33.6,-118.0,2012
2012/12/4,pH,8.03,33.6,-118.0,2012
2012/12/4,pH,7.96,33.6,-118.0,2012
2012/12/4,pH,7.96,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,7.94,33.6,-118.0,2012
2012/12/4,pH,7.92,33.6,-118.0,2012
2012/12/4,pH,7.92,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.09,33.6,-118.0,2012
2012/12/4,pH,8.08,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.03,33.6,-118.0,2012
2012/12/4,pH,8.01,33.6,-118.0,2012
2012/12/4,pH,8.02,33.6,-118.0,2012
2012/12/4,pH,8.01,33.6,-118.0,2012
2012/12/4,pH,7.98,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,7.98,33.6,-118.0,2012
2012/12/4,pH,7.98,33.6,-118.0,2012
2012/12/4,pH,7.96,33.6,-118.0,2012
2012/12/4,pH,7.96,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.02,33.6,-118.0,2012
2012/12/4,pH,8.01,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.06,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.09,33.6,-118.0,2012
2012/12/4,pH,7.99,33.6,-118.0,2012
2012/12/4,pH,7.98,33.6,-118.0,2012
2012/12/4,pH,7.96,33.6,-118.0,2012
2012/12/4,pH,7.94,33.6,-118.0,2012
2012/12/4,pH,7.94,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.13,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.09,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.06,33.6,-118.0,2012
2012/12/4,pH,8.03,33.6,-118.0,2012
2012/12/4,pH,8.02,33.6,-118.0,2012
2012/12/4,pH,7.99,33.6,-118.0,2012
2012/12/4,pH,7.99,33.6,-118.0,2012
2012/12/4,pH,7.98,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,7.96,33.6,-118.0,2012
2012/12/4,pH,7.93,33.6,-118.0,2012
2012/12/4,pH,7.92,33.6,-118.0,2012
2012/12/4,pH,7.92,33.6,-118.0,2012
2012/12/4,pH,8.05,33.6,-118.0,2012
2012/12/4,pH,8.04,33.6,-118.0,2012
2012/12/4,pH,8.0,33.6,-118.0,2012
2012/12/4,pH,7.97,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.1,33.6,-118.0,2012
2012/12/4,pH,8.1,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.06,33.6,-118.0,2012
2012/12/4,pH,8.0,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.1,33.6,-118.0,2012
2012/12/4,pH,8.08,33.6,-118.0,2012
2012/12/4,pH,8.07,33.6,-118.0,2012
2012/12/4,pH,8.04,33.6,-118.0,2012
2012/12/4,pH,8.02,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.16,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.04,33.6,-118.0,2012
2012/12/4,pH,8.0,33.6,-118.0,2012
2012/12/4,pH,8.0,33.6,-118.0,2012
2012/12/4,pH,7.95,33.6,-118.0,2012
2012/12/4,pH,7.94,33.6,-118.0,2012
2012/12/4,pH,7.93,33.6,-118.0,2012
2012/12/4,pH,7.93,33.6,-118.0,2012
2012/12/4,pH,7.92,33.6,-118.0,2012
2012/12/4,pH,8.09,33.6,-118.0,2012
2012/12/4,pH,8.09,33.6,-118.0,2012
2012/12/4,pH,8.01,33.6,-118.0,2012
2012/12/4,pH,8.13,33.6,-118.0,2012
2012/12/4,pH,8.12,33.6,-118.0,2012
2012/12/4,pH,8.1,33.6,-118.0,2012
2012/12/4,pH,8.01,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.14,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,7.99,33.6,-118.1,2012
2012/12/4,pH,7.97,33.6,-118.1,2012
2012/12/4,pH,7.96,33.6,-118.1,2012
2012/12/4,pH,7.96,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.94,33.6,-118.1,2012
2012/12/4,pH,7.93,33.6,-118.1,2012
2012/12/4,pH,7.93,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.06,33.6,-118.0,2012
2012/12/4,pH,8.06,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.11,33.6,-118.0,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.13,33.6,-118.1,2012
2012/12/4,pH,8.09,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,7.96,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.95,33.6,-118.1,2012
2012/12/4,pH,7.94,33.6,-118.1,2012
2012/12/4,pH,7.93,33.6,-118.1,2012
2012/12/4,pH,7.92,33.6,-118.1,2012
2012/12/4,pH,7.92,33.6,-118.1,2012
2012/12/4,pH,7.9,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.09,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.05,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.02,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.16,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.15,33.6,-118.1,2012
2012/12/4,pH,8.14,33.6,-118.1,2012
2012/12/4,pH,8.12,33.6,-118.1,2012
2012/12/4,pH,8.11,33.6,-118.1,2012
2012/12/4,pH,8.1,33.6,-118.1,2012
2012/12/4,pH,8.0,33.6,-118.1,2012
2012/12/4,pH,7.99,33.6,-118.1,2012
2012/12/4,pH,7.98,33.6,-118.1,2012
2012/12/4,pH,7.97,33.6,-118.1,2012
2012/12/4,pH,7.96,33.6,-118.1,2012
2012/12/4,pH,7.34,34.4,-119.8,2012
2012/12/4,pH,8.04,34.5,-119.8,2012
2012/12/4,pH,7.55,34.4,-119.9,2012
2012/12/4,pH,7.39,34.4,-119.9,2012
2012/12/4,pH,8.16,36.2,-121.1,2012
2012/12/4,pH,8.18,35.9,-120.8,2012
2012/12/4,pH,8.03,36.3,-121.1,2012
2012/12/4,pH,4.96,36.9,-119.1,2012
2012/12/5,pH,7.11,36.5,-121.8,2012
2012/12/5,pH,7.3,36.4,-121.7,2012
2012/12/5,pH,7.33,36.5,-121.9,2012
2012/12/5,pH,7.34,34.9,-120.6,2012
2012/12/5,pH,6.87,35.0,-120.6,2012
2012/12/5,pH,7.58,37.5,-122.5,2012
2012/12/5,pH,7.47,37.5,-122.5,2012
2012/12/5,pH,8.83,37.5,-122.5,2012
2012/12/5,pH,7.46,37.5,-122.5,2012
2012/12/5,pH,7.21,36.5,-121.7,2012
2012/12/5,pH,7.86,36.6,-121.7,2012
2012/12/5,pH,7.96,36.3,-121.2,2012
2012/12/5,pH,7.96,36.6,-121.7,2012
2012/12/5,pH,7.88,36.3,-121.3,2012
2012/12/5,pH,7.94,36.6,-121.5,2012
2012/12/5,pH,7.91,36.3,-121.3,2012
2012/12/5,pH,8.37,34.3,-117.1,2012
2012/12/5,pH,7.51,34.3,-117.1,2012
2012/12/5,pH,7.43,37.5,-122.5,2012
2012/12/5,pH,7.49,37.5,-122.5,2012
2012/12/5,pH,7.55,36.6,-121.5,2012
2012/12/5,pH,7.77,36.7,-121.8,2012
2012/12/5,pH,7.55,34.2,-117.1,2012
2012/12/5,pH,8.2,34.3,-117.1,2012
2012/12/6,pH,6.43,36.9,-121.7,2012
2012/12/6,pH,5.56,36.9,-121.7,2012
2012/12/6,pH,5.82,36.9,-121.7,2012
2012/12/6,pH,5.99,36.9,-121.7,2012
2012/12/6,pH,7.6,37.3,-120.9,2012
2012/12/6,pH,7.8,37.4,-121.0,2012
2012/12/6,pH,7.9,37.3,-120.9,2012
2012/12/6,pH,7.8,37.3,-120.9,2012
2012/12/6,pH,7.3,37.2,-120.9,2012
2012/12/6,pH,8.5,35.3,-120.8,2012
2012/12/6,pH,8.31,35.4,-120.8,2012
2012/12/6,pH,7.51,36.9,-121.7,2012
2012/12/6,pH,6.83,36.2,-119.8,2012
2012/12/6,pH,7.02,36.3,-119.9,2012
2012/12/6,pH,7.56,34.5,-117.3,2012
2012/12/6,pH,8.1,34.3,-117.2,2012
2012/12/6,pH,7.6,37.3,-120.9,2012
2012/12/6,pH,6.6,36.6,-119.5,2012
2012/12/7,pH,9.31,35.4,-120.8,2012
2012/12/7,pH,8.82,35.3,-120.8,2012
2012/12/7,pH,8.11,33.4,-117.2,2012
2012/12/7,pH,8.34,33.4,-117.2,2012
2012/12/7,pH,7.7,33.4,-117.2,2012
2012/12/7,pH,7.65,33.4,-117.2,2012
2012/12/7,pH,7.17,33.4,-117.1,2012
2012/12/7,pH,8.06,33.4,-117.2,2012
2012/12/7,pH,8.23,33.4,-117.2,2012
2012/12/7,pH,8.59,33.4,-117.2,2012
